grade,semester,topicId,unitTitle,type,difficulty,count,evidenceCardIds,assessmentPatternCardIds,paperPatternCardIds
P6,upper,bnu-primary-p6-upper-circles,圆,short-answer,Challenge,2,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,multiple-choice,Exam,2,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,fill-in,Core,2,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,short-answer,Foundation,2,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,multiple-choice,Challenge,1,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,fill-in,Exam,1,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,short-answer,Core,1,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,multiple-choice,Foundation,1,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,fill-in,Challenge,1,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-circles,圆,short-answer,Exam,1,bnu-primary-p6-upper-circles,bnu-primary-p6-upper-assessment-circles-unit|bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit,
P6,upper,bnu-primary-p6-upper-data-processing,数据处理,multiple-choice,Foundation,6,bnu-primary-p6-upper-data-processing,bnu-primary-p6-upper-assessment-data-processing-unit|bnu-primary-p6-upper-assessment-final-integrated,
P6,upper,bnu-primary-p6-upper-data-processing,数据处理,fill-in,Challenge,6,bnu-primary-p6-upper-data-processing,bnu-primary-p6-upper-assessment-data-processing-unit|bnu-primary-p6-upper-assessment-final-integrated,
P6,upper,bnu-primary-p6-upper-data-processing,数据处理,short-answer,Core,6,bnu-primary-p6-upper-data-processing,bnu-primary-p6-upper-assessment-data-processing-unit|bnu-primary-p6-upper-assessment-final-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,multiple-choice,Challenge,2,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,fill-in,Exam,2,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,short-answer,Core,2,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,multiple-choice,Foundation,2,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,fill-in,Challenge,2,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,short-answer,Exam,2,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,multiple-choice,Core,1,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,fill-in,Foundation,1,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,short-answer,Challenge,1,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,multiple-choice,Exam,1,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,fill-in,Core,1,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-fraction-mixed-operations,分数混合运算,short-answer,Foundation,1,bnu-primary-p6-upper-fraction-mixed-operations,bnu-primary-p6-upper-assessment-fraction-mixed-operations-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,multiple-choice,Core,2,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,fill-in,Foundation,2,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,short-answer,Challenge,2,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,multiple-choice,Exam,2,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,fill-in,Core,2,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,short-answer,Foundation,2,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,multiple-choice,Challenge,1,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,fill-in,Exam,1,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,short-answer,Core,1,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,multiple-choice,Foundation,1,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,fill-in,Challenge,1,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-observe-objects,观察物体,short-answer,Exam,1,bnu-primary-p6-upper-observe-objects,bnu-primary-p6-upper-assessment-observe-objects-unit|bnu-primary-p6-upper-assessment-midterm-integrated,
P6,upper,bnu-primary-p6-upper-percentage-applications,百分数的应用,multiple-choice,Foundation,6,bnu-primary-p6-upper-percentage-applications,bnu-primary-p6-upper-assessment-percentage-applications-unit|bnu-primary-p6-upper-assessment-percentage-meaning-unit,
P6,upper,bnu-primary-p6-upper-percentage-applications,百分数的应用,fill-in,Challenge,6,bnu-primary-p6-upper-percentage-applications,bnu-primary-p6-upper-assessment-percentage-applications-unit|bnu-primary-p6-upper-assessment-percentage-meaning-unit,
P6,upper,bnu-primary-p6-upper-percentage-applications,百分数的应用,short-answer,Core,6,bnu-primary-p6-upper-percentage-applications,bnu-primary-p6-upper-assessment-percentage-applications-unit|bnu-primary-p6-upper-assessment-percentage-meaning-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,multiple-choice,Challenge,2,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,fill-in,Exam,2,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,short-answer,Core,3,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,multiple-choice,Foundation,2,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,fill-in,Challenge,2,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,short-answer,Exam,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,multiple-choice,Core,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,fill-in,Foundation,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,short-answer,Challenge,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,multiple-choice,Exam,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,fill-in,Core,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-percentage-meaning,百分数,short-answer,Foundation,1,bnu-primary-p6-upper-percentage-meaning,bnu-primary-p6-upper-assessment-percentage-meaning-unit|bnu-primary-p6-upper-assessment-percentage-applications-unit,
P6,upper,bnu-primary-p6-upper-ratio,比的认识,multiple-choice,Foundation,6,bnu-primary-p6-upper-ratio,bnu-primary-p6-upper-assessment-ratio-unit|bnu-primary-p6-upper-assessment-final-integrated,
P6,upper,bnu-primary-p6-upper-ratio,比的认识,fill-in,Challenge,6,bnu-primary-p6-upper-ratio,bnu-primary-p6-upper-assessment-ratio-unit|bnu-primary-p6-upper-assessment-final-integrated,
P6,upper,bnu-primary-p6-upper-ratio,比的认识,short-answer,Core,6,bnu-primary-p6-upper-ratio,bnu-primary-p6-upper-assessment-ratio-unit|bnu-primary-p6-upper-assessment-final-integrated,
P6,upper,bnu-primary-p6-upper-review-activity,数学好玩与总复习,multiple-choice,Foundation,6,bnu-primary-p6-upper-review-activity,bnu-primary-p6-upper-assessment-final-topic-drill|bnu-primary-p6-upper-assessment-circles-unit,
P6,upper,bnu-primary-p6-upper-review-activity,数学好玩与总复习,fill-in,Challenge,6,bnu-primary-p6-upper-review-activity,bnu-primary-p6-upper-assessment-final-topic-drill|bnu-primary-p6-upper-assessment-circles-unit,
P6,upper,bnu-primary-p6-upper-review-activity,数学好玩与总复习,short-answer,Core,6,bnu-primary-p6-upper-review-activity,bnu-primary-p6-upper-assessment-final-topic-drill|bnu-primary-p6-upper-assessment-circles-unit,
